         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.981201681     0.808174089     0.005188992     2.218705195     0.124417474    13.165558996     0.676876350
    4.981277311     0.805931050     0.005352876     2.140559559     0.150740700    13.159711669     0.702739872
    4.981352941     0.803815803     0.005472480     2.055059265     0.177781529    13.024454904     0.713442583
    4.981428571     0.801808283     0.005573053     1.956350044     0.206130408    12.795659810     0.848685402
    4.981504202     0.799902114     0.005710870     1.849009233     0.239806571    12.400175447     1.023932501
    4.981579832     0.798129970     0.005803637     1.740856911     0.261060107    12.089142337     1.087812574
    4.981655462     0.796420872     0.005932791     1.625011374     0.275855906    11.317182389     1.366539815
    4.981731092     0.794772196     0.006067719     1.504459730     0.304012681    10.887647572     1.489785771
    4.981806723     0.793233794     0.006172026     1.395684809     0.313965851    10.048275245     1.856826276
    4.981882353     0.791761774     0.006288820     1.292047922     0.322750874     9.584091681     1.858094129
    4.981957983     0.790339050     0.006388244     1.185293761     0.324117659     9.027016421     1.837925736
    4.982033613     0.788988677     0.006509606     1.092138769     0.330273312     8.561140452     1.817592742
    4.982109244     0.787683982     0.006640515     1.005628974     0.317137732     7.992383050     1.978753693
    4.982184874     0.786404192     0.006787827     0.921520418     0.301658893     7.400170668     1.878053342
    4.982260504     0.785201210     0.006921327     0.849102433     0.299732801     6.917835536     1.900159448
    4.982336134     0.784038958     0.007080523     0.777665152     0.287242340     6.718767139     1.977774994
    4.982411765     0.782897767     0.007213882     0.718708591     0.270842657     6.347240136     1.547596854
    4.982487395     0.781818929     0.007359130     0.664089992     0.259602877     5.768446359     1.629503159
    4.982563025     0.780768964     0.007489408     0.604894091     0.244815403     5.626292602     1.400387710
    4.982638655     0.779751897     0.007612959     0.559628981     0.232169508     5.249736445     1.313725948
    4.982714286     0.778760442     0.007744840     0.520322580     0.214302145     4.892254034     1.341346669
    4.982789916     0.777787679     0.007894474     0.483146666     0.201584758     4.744248716     1.337971658
    4.982865546     0.776850665     0.008030498     0.449354100     0.193086118     4.724022721     1.105894878
    4.982941176     0.775955883     0.008180977     0.427500256     0.185174125     4.490691174     1.216636129
    4.983016807     0.775049752     0.008334523     0.395132409     0.174675023     4.159192956     0.928707746
    4.983092437     0.774188536     0.008525557     0.369555824     0.166078892     4.117391067     1.185208648
    4.983168067     0.773327002     0.008697070     0.343198112     0.155567972     3.959355357     1.084219883
    4.983243697     0.772484797     0.008883234     0.320484467     0.149811113     4.195237442     1.018967723
    4.983319328     0.771665508     0.009056421     0.299512724     0.140339422     3.947633023     0.971945101
    4.983394958     0.770839545     0.009235910     0.288062404     0.138084409     3.836200936     1.103635021
    4.983470588     0.770032939     0.009393982     0.275987085     0.141905103     3.474523056     0.962849533
    4.983546218     0.769237018     0.009583343     0.264131351     0.136150806     3.488056827     0.709078029
    4.983621849     0.768438011     0.009755281     0.240455197     0.135621703     3.826803492     0.740178967
    4.983697479     0.767665142     0.009924959     0.231858998     0.130843353     3.672695081     0.940894648
    4.983773109     0.766898715     0.010101613     0.223903959     0.125449084     3.478224045     1.083769969
    4.983848739     0.766129193     0.010294705     0.216641829     0.124230715     3.426571523     0.820424913
    4.983924370     0.765369853     0.010481912     0.209217497     0.128650229     3.234917385     0.895681230
    4.984000000     0.764598209     0.010678556     0.195668703     0.120011735     3.470358661     1.214125929
