         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.988653266     1.011481911     0.028690391    -0.192063625     0.272921839     1.747405143     0.147903517
    4.988693467     1.009665883     0.028603341    -0.173058151     0.270845512     1.739739093     0.144706865
    4.988733668     1.007874590     0.028727908    -0.154792254     0.270262541     1.729079226     0.139960117
    4.988773869     1.006093413     0.028730917    -0.136446209     0.269692274     1.723146819     0.139456449
    4.988814070     1.004385322     0.028858334    -0.119070365     0.270089806     1.719132412     0.138956321
    4.988854271     1.002626848     0.028683058    -0.101277047     0.267445291     1.714718106     0.143769170
    4.988894472     1.000959414     0.028645744    -0.083679495     0.266608194     1.707828893     0.143071692
    4.988934673     0.999231637     0.028656916    -0.066028796     0.265277585     1.704948366     0.141565938
    4.988974874     0.997486317     0.028685404    -0.048257002     0.265138444     1.702021311     0.145593696
    4.989015075     0.995713562     0.028657551    -0.029705438     0.264168713     1.698766795     0.146793459
    4.989055276     0.993997556     0.028692405    -0.012121944     0.263709364     1.697910454     0.154116478
    4.989095477     0.992193484     0.028553669     0.005925614     0.261164268     1.698876960     0.157829845
    4.989135678     0.990538812     0.028487635     0.023279961     0.260989537     1.697865326     0.159455585
    4.989175879     0.988850391     0.028587011     0.040201469     0.260803736     1.701081382     0.164077608
    4.989216080     0.987107199     0.028448291     0.058263479     0.258654903     1.702867002     0.170722383
    4.989256281     0.985335517     0.028308698     0.075946668     0.257478040     1.706454650     0.173155021
    4.989296482     0.983572918     0.028246545     0.093992757     0.255779516     1.708348758     0.179895082
    4.989336683     0.981705797     0.028086167     0.113011253     0.254217583     1.716539019     0.187656927
    4.989376884     0.979909945     0.027970533     0.130440310     0.252731365     1.722195800     0.192557658
    4.989417085     0.978016007     0.027865500     0.150187371     0.251348859     1.727381996     0.199840569
    4.989457286     0.976157594     0.027649354     0.168470157     0.248507047     1.734829635     0.203103085
    4.989497487     0.974201965     0.027590983     0.188497584     0.247680760     1.744859564     0.214867545
    4.989537688     0.972352511     0.027401859     0.206575628     0.245726084     1.754104904     0.218232735
    4.989577889     0.970377100     0.027176008     0.226917493     0.242653065     1.763066273     0.225867548
    4.989618090     0.968431300     0.027024653     0.246244065     0.240819343     1.777604676     0.231440227
    4.989658291     0.966449034     0.027045635     0.266606865     0.241650629     1.789829451     0.239415914
    4.989698492     0.964469969     0.026833136     0.286506801     0.239218606     1.807017964     0.249794702
    4.989738693     0.962355906     0.026690888     0.307246347     0.237329226     1.822728047     0.254750111
    4.989778894     0.960258442     0.026414659     0.328899075     0.233843862     1.840841463     0.263050667
    4.989819095     0.958019274     0.025800786     0.350926220     0.227600695     1.857953140     0.269038467
    4.989859296     0.955533922     0.025439755     0.376265518     0.224611159     1.881852231     0.278951501
    4.989899497     0.953242749     0.024804925     0.399275388     0.218588922     1.903009778     0.282949105
    4.989939698     0.950687575     0.024204650     0.425352424     0.212412998     1.928217722     0.291626109
    4.989979899     0.948240304     0.023707809     0.450138385     0.206984946     1.957626541     0.298161139
    4.990020101     0.945667022     0.023151708     0.476559629     0.202070789     1.989802451     0.304615313
    4.990060302     0.943181342     0.022589024     0.502081501     0.197293074     2.020749411     0.308286494
    4.990100503     0.940675253     0.021954881     0.528119332     0.190563183     2.056020540     0.311413205
    4.990140704     0.938174993     0.021421149     0.553249614     0.185822932     2.091670581     0.316123007
    4.990180905     0.935587072     0.020777024     0.580722650     0.179187828     2.132686290     0.318642442
    4.990221106     0.933109951     0.020149753     0.606575903     0.173856948     2.169162140     0.320656960
    4.990261307     0.930586606     0.019587069     0.633321829     0.168476712     2.216391634     0.323214532
    4.990301508     0.927997804     0.018937793     0.661533963     0.162542897     2.264750426     0.323182284
    4.990341709     0.925517565     0.018383546     0.687787965     0.157778262     2.312976301     0.326347355
    4.990381910     0.922999412     0.017779317     0.715131033     0.151431091     2.363945850     0.322799956
    4.990422111     0.920406079     0.017259472     0.743410622     0.146233511     2.422022964     0.328933205
    4.990462312     0.917932308     0.016687874     0.771154422     0.140460458     2.478668426     0.326130120
    4.990502513     0.915479535     0.016187276     0.797460146     0.135563499     2.541267317     0.325937048
    4.990542714     0.912888193     0.015661782     0.827445068     0.129298976     2.605029929     0.324432496
    4.990582915     0.910516208     0.015111353     0.854046760     0.123803116     2.667980031     0.320380472
    4.990623116     0.907998163     0.014696478     0.882809615     0.119864123     2.741911206     0.316992099
    4.990663317     0.905645686     0.014285879     0.909543794     0.114026502     2.810316797     0.313057620
    4.990703518     0.903172189     0.013898900     0.938703008     0.109303581     2.885484296     0.307525059
    4.990743719     0.900882030     0.013547908     0.965632208     0.104967588     2.960479531     0.308426353
    4.990783920     0.898382932     0.013212103     0.995861948     0.100709477     3.049013076     0.305197570
    4.990824121     0.896032000     0.012840431     1.024398348     0.096054079     3.131217052     0.296662462
    4.990864322     0.893696952     0.012642410     1.052169861     0.093336298     3.217492155     0.297840422
    4.990904523     0.891428465     0.012313920     1.079982398     0.089358704     3.307313407     0.287849929
    4.990944724     0.889115715     0.012089740     1.108187930     0.085274598     3.399572719     0.286363058
    4.990984925     0.886841565     0.011962863     1.136223370     0.082601238     3.504136703     0.286947059
    4.991025126     0.884659469     0.011772869     1.164640361     0.080749330     3.599521589     0.290138309
    4.991065327     0.882448775     0.011560358     1.193505297     0.077630349     3.702447223     0.281503587
    4.991105528     0.880212605     0.011545339     1.221864168     0.078241508     3.809904980     0.290504756
    4.991145729     0.878111458     0.011530895     1.249452109     0.078827684     3.920605387     0.300175008
    4.991185930     0.875922054     0.011460437     1.279073994     0.078470300     4.038221874     0.304938761
    4.991226131     0.873838025     0.011529442     1.306821963     0.079277541     4.155761511     0.317471230
    4.991266332     0.871808976     0.011461669     1.332558081     0.081088218     4.273428899     0.328788971
    4.991306533     0.869798785     0.011542113     1.360242101     0.083516812     4.401529857     0.347664421
    4.991346734     0.867751855     0.011571858     1.387303814     0.084718219     4.528277958     0.366121458
    4.991386935     0.865846258     0.011655763     1.413280623     0.087336867     4.654665187     0.388889159
    4.991427136     0.863908821     0.011726443     1.440797142     0.091685711     4.786741460     0.412133635
    4.991467337     0.862012303     0.011845000     1.465832148     0.094071464     4.930081662     0.448397747
    4.991507538     0.860178196     0.011928017     1.492531722     0.097584163     5.057695696     0.471467001
    4.991547739     0.858327305     0.012062834     1.517758841     0.101512835     5.209515983     0.504307181
    4.991587940     0.856663167     0.012161543     1.539164244     0.104611083     5.325907769     0.537334334
    4.991628141     0.854843426     0.012348118     1.565292087     0.108680898     5.483000705     0.579525033
    4.991668342     0.853126323     0.012536288     1.588242370     0.113248925     5.636893549     0.621201336
    4.991708543     0.851443690     0.012686741     1.610241981     0.116533799     5.778854969     0.659129116
    4.991748744     0.849751770     0.012813822     1.633569153     0.119298813     5.934124335     0.688353865
    4.991788945     0.848134595     0.012954684     1.653852369     0.121196652     6.079632024     0.733599872
    4.991829146     0.846568447     0.013186241     1.676463729     0.125263972     6.231511880     0.780391200
    4.991869347     0.844980687     0.013371302     1.694588066     0.127379231     6.382653208     0.817503109
    4.991909548     0.843488848     0.013524563     1.714054219     0.131264127     6.527222416     0.864075609
    4.991949749     0.841920149     0.013652671     1.732805238     0.131983191     6.688697832     0.898527307
    4.991989950     0.840466237     0.013864192     1.750641115     0.134244535     6.847335279     0.942902483
    4.992030151     0.838998240     0.014003757     1.766103515     0.135455496     7.009396917     0.984852700
    4.992070352     0.837576783     0.014196869     1.781213454     0.135555196     7.159519636     1.027033942
    4.992110553     0.836140639     0.014360415     1.796624038     0.137644165     7.298428413     1.053100859
    4.992150754     0.834835964     0.014544709     1.808958519     0.136259643     7.436878208     1.086681940
    4.992190955     0.833484459     0.014710136     1.819458357     0.136867052     7.592926945     1.143576244
    4.992231156     0.832196778     0.014886530     1.830321341     0.131814694     7.740770664     1.153814506
    4.992271357     0.830832523     0.015034587     1.841113303     0.134934721     7.872510621     1.181550084
    4.992311558     0.829625630     0.015227601     1.848071848     0.132968406     8.016495413     1.231506711
    4.992351759     0.828400886     0.015376356     1.855701845     0.132213403     8.155416683     1.256771755
    4.992391960     0.827220100     0.015568001     1.861323813     0.129552842     8.283826350     1.280817144
    4.992432161     0.825977337     0.015700969     1.865148950     0.124934809     8.391616012     1.282845637
    4.992472362     0.824803025     0.015831582     1.868779695     0.121030795     8.509133475     1.255713882
    4.992512563     0.823642296     0.015991322     1.868608639     0.116844934     8.639464840     1.276323214
    4.992552764     0.822494107     0.016092115     1.869755661     0.119522759     8.727343030     1.297166263
    4.992592965     0.821424210     0.016241952     1.868085042     0.114839302     8.813190625     1.304408154
    4.992633166     0.820308667     0.016391038     1.867683912     0.116332483     8.924082035     1.292912414
