         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.992141414     0.827542102     0.010164087     1.812538924     0.063061043     8.358940819     0.855109805
    4.992222222     0.825191355     0.010222818     1.810041314     0.062130441     8.538652586     0.826204206
    4.992303030     0.822988278     0.010307440     1.806972890     0.064837447     8.681050667     0.775887277
    4.992383838     0.820792320     0.010343763     1.791401640     0.071526484     8.816736546     0.693813624
    4.992464646     0.818733197     0.010383317     1.774872300     0.082657284     8.915264361     0.693165303
    4.992545455     0.816711774     0.010435788     1.751907902     0.101660958     9.011074007     0.628043132
    4.992626263     0.814776152     0.010443578     1.730080058     0.112436190     9.066986906     0.584008463
    4.992707071     0.812892362     0.010506145     1.692167336     0.135400009     9.069671276     0.548925890
    4.992787879     0.811101311     0.010506608     1.665377364     0.149949202     9.092629848     0.546625583
    4.992868687     0.809338462     0.010533115     1.625286784     0.167356394     9.014810683     0.521744058
    4.992949495     0.807633367     0.010562205     1.581189344     0.183697076     8.936097721     0.524406433
    4.993030303     0.806013870     0.010584591     1.538656930     0.205173713     8.846098366     0.606682757
    4.993111111     0.804394630     0.010595145     1.492734096     0.222252915     8.751704456     0.664666284
    4.993191919     0.802856326     0.010635722     1.444756632     0.229837385     8.500319209     0.760143903
    4.993272727     0.801340055     0.010645586     1.394152267     0.249301413     8.412882187     0.935703387
    4.993353535     0.799885187     0.010679296     1.341850940     0.257604237     8.183233389     1.045670450
    4.993434343     0.798453486     0.010702393     1.296839187     0.270482309     8.051140659     1.026121152
    4.993515152     0.797047678     0.010718670     1.240826791     0.274434574     7.780024998     1.104773799
    4.993595960     0.795682386     0.010750841     1.190478209     0.278621217     7.628031224     1.176062779
    4.993676768     0.794358322     0.010829484     1.139064900     0.286104268     7.395765455     1.217960490
    4.993757576     0.793043539     0.010841047     1.087698983     0.285772204     7.149954534     1.313727201
    4.993838384     0.791769046     0.010880318     1.041641138     0.286232622     6.932673930     1.299383535
    4.993919192     0.790494597     0.010919379     0.991514858     0.286581373     6.697296685     1.389147135
    4.994000000     0.789290464     0.010977252     0.945151513     0.287030542     6.535610074     1.267630202
